?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분
2624,2024-07-07,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD7PT003,3-SCLXX9-린넨밴딩PT,BR,브라운,F,판매
2625,2024-07-07,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,PK,핑크,F,판매
2626,2024-07-07,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF7WS002,3-OCLSHN-컬러단추셔츠,GE,그린,F,판매
2627,2024-07-07,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3OP013,3-SSPSXL-세라OPS,PP,퍼플,F,판매
2628,2024-07-07,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3BL004,3-OCPRHN-라피BL,PP,퍼플,F,판매
2629,2024-07-07,직영점,A0086,부산구서점(직),6,정상,일반판매,ALG7KT003,3-OCARHN-원플라워니트,OT,오트밀,F,판매
2630,2024-07-07,직영점,A0086,부산구서점(직),7,정상,일반판매,ALC3TS011,3-OCCRHN-자수아트T,WH,화이트,F,판매
2631,2024-07-07,직영점,A0086,부산구서점(직),8,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매
2632,2024-07-07,직영점,A0086,부산구서점(직),9,정상,일반판매,AIE3TS002,S-커플곰돌이T,MT,민트,F,판매
2633,2024-07-08,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,LB,연한베이지,L,판매
2634,2024-07-08,직영점,A0086,부산구서점(직),2,정상,일반판매,ALG7KT002,3-TCARHN-단가라꽈니트,GR,회색,F,판매
2635,2024-07-08,직영점,A0086,부산구서점(직),3,정상,일반판매,ALG3BL001,3-FCCRHN-진주플라워나염,BK,블랙,F,판매
2636,2024-07-08,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,PK,핑크,F,반품
2637,2024-07-08,직영점,A0086,부산구서점(직),5,정상,일반판매,ALG3WS001,3-OCCSHN-컬러포인셔츠,WH,화이트,F,판매
2638,2024-07-08,직영점,A0086,부산구서점(직),6,정상,일반판매,ALG3ST003,3-SCPTTC-라운드바스락SET,NA,네이비,F,판매
2639,2024-07-08,직영점,A0086,부산구서점(직),7,정상,일반판매,BLD7GT002,3-보테카드지갑,YE,옐로우,F,판매
2640,2024-07-08,직영점,A0086,부산구서점(직),7,정상,일반판매,BLD7GT003,3-태슬동전지갑,GE,그린,F,판매
2641,2024-07-08,직영점,A0086,부산구서점(직),7,정상,일반판매,ALF7PT001,3-SCLXT9-주름린넨와이드PT,WH,화이트,F,판매
2642,2024-07-08,직영점,A0086,부산구서점(직),8,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,M,판매
2643,2024-07-08,직영점,A0086,부산구서점(직),8,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,M,판매
2644,2024-07-08,직영점,A0086,부산구서점(직),9,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BK,블랙,L,판매
2645,2024-07-08,직영점,A0086,부산구서점(직),10,정상,일반판매,ALG3OP017,3-SCPRXL-소매망사OPS,BK,블랙,F,판매
2646,2024-07-08,직영점,A0086,부산구서점(직),10,정상,일반판매,ALG3TS027,3-OCLRHN-린넨보야지T,BL,블루,F,판매
2647,2024-07-08,직영점,A0086,부산구서점(직),10,정상,일반판매,BLD7GT003,3-태슬동전지갑,GE,그린,F,판매
2648,2024-07-08,직영점,A0086,부산구서점(직),10,정상,일반판매,ALG3OP006,3-FSPNXL-튤립OPS,NA,네이비,F,판매
2649,2024-07-09,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BK,블랙,S,판매
2650,2024-07-09,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BK,블랙,M,판매
2651,2024-07-09,직영점,A0086,부산구서점(직),2,정상,일반판매,ALE7TS002,3-OCPRHN-뒷레이스T,WH,화이트,F,판매
2652,2024-07-09,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE7TS002,3-OCPRHN-뒷레이스T,WH,화이트,F,판매
2653,2024-07-09,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BK,블랙,S,판매
2654,2024-07-09,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매
2655,2024-07-09,직영점,A0086,부산구서점(직),5,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,M,판매
2656,2024-07-09,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF3PT006,3-SCCXT9-엔씨끈PT,BE,베이지,F,판매
2657,2024-07-09,직영점,A0086,부산구서점(직),7,정상,일반판매,ALG7KT002,3-TCARHN-단가라꽈니트,IV,아이보리,F,판매
2658,2024-07-09,직영점,A0086,부산구서점(직),8,정상,일반판매,ALG7KT002,3-TCARHN-단가라꽈니트,IV,아이보리,F,판매
2659,2024-07-09,직영점,A0086,부산구서점(직),9,정상,일반판매,ALF3WS003,3-FSCNHH-언발플라워나염,NA,네이비,F,판매
2660,2024-07-09,직영점,A0086,부산구서점(직),9,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,L,판매
2661,2024-07-09,직영점,A0086,부산구서점(직),9,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,판매
2662,2024-07-09,직영점,A0086,부산구서점(직),10,정상,일반판매,ALH3TS005,3-ECCRHN-리프나염T,NA,네이비,F,판매
2663,2024-07-09,직영점,A0086,부산구서점(직),10,정상,일반판매,ALH3BL004,3-SCPCHN-이지밴딩BL,SO,소라,F,판매
2664,2024-07-09,직영점,A0086,부산구서점(직),11,정상,일반판매,BLE4CP002,종이조개썬캡,BE,베이지,F,판매
2665,2024-07-09,직영점,A0086,부산구서점(직),11,정상,일반판매,BLD4SC006,다이아중목양말(2pcs),XX,XX,F,판매
2666,2024-07-10,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매
2667,2024-07-10,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3JP003,3-OCPDHN-셔링컷후드JP,BK,블랙,F,판매
2668,2024-07-10,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3WS003,3-FSCNHH-언발플라워나염,IV,아이보리,F,판매
2669,2024-07-10,직영점,A0086,부산구서점(직),3,정상,일반판매,ALH3WS002,3-OCCSHC-왕꽃7부셔츠,IV,아이보리,F,판매
2670,2024-07-10,직영점,A0086,부산구서점(직),4,정상,일반판매,ALG3OP016,3-SCPCXL-단추리본OPS,BR,브라운,F,판매
2671,2024-07-10,직영점,A0086,부산구서점(직),5,정상,일반판매,ALG3OP006,3-FSPNXL-튤립OPS,NA,네이비,F,반품
2672,2024-07-10,직영점,A0086,부산구서점(직),6,정상,일반판매,ALG3TS027,3-OCLRHN-린넨보야지T,BL,블루,F,판매
2673,2024-07-10,직영점,A0086,부산구서점(직),7,정상,일반판매,ALF3JP001,3-OCPCHN-시보리배색JP(2),BK,블랙,F,판매
2674,2024-07-11,직영점,A0086,부산구서점(직),1,정상,일반판매,BLF4MF006,린넨꽃머플러,PK,핑크,F,판매
2675,2024-07-11,직영점,A0086,부산구서점(직),2,정상,일반판매,ALG3PT003,3-SOCXT5-M5부,KH,카키,F,판매
2676,2024-07-11,직영점,A0086,부산구서점(직),2,정상,일반판매,ALG3TS015,3-OCCRHN-드라이자수T,WH,화이트,F,판매
2677,2024-07-11,직영점,A0086,부산구서점(직),3,정상,일반판매,ALG7KT003,3-OCARHN-원플라워니트,PK,핑크,F,판매
2678,2024-07-11,직영점,A0086,부산구서점(직),3,정상,일반판매,ALG7PT006,3-ECCXT9-잔도트팬츠,IV,아이보리,F,판매
2679,2024-07-11,직영점,A0086,부산구서점(직),4,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,M,판매
2680,2024-07-11,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3OP004,3-OCPSHL-듀크앙상블OPS,BK,블랙,F,판매
2681,2024-07-11,직영점,A0086,부산구서점(직),6,정상,일반판매,BLF4CP005,해바라기끈모자,CM,카멜,F,판매
2682,2024-07-11,직영점,A0086,부산구서점(직),7,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,PK,핑크,F,판매
2683,2024-07-11,직영점,A0086,부산구서점(직),7,정상,일반판매,ALG3JK006,3-SSLRHN-바이린넨JK,BE,베이지,F,판매
2684,2024-07-11,직영점,A0086,부산구서점(직),8,정상,일반판매,ALF3BL014,3-FCZSHN-텐셀플라워BL,GE,그린,F,판매
2685,2024-07-11,직영점,A0086,부산구서점(직),8,정상,일반판매,ALG3SK003,3-OCPXXL-수채쉬폰스커트,BK,블랙,F,판매
2686,2024-07-11,직영점,A0086,부산구서점(직),9,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,PK,핑크,F,판매
2687,2024-07-11,직영점,A0086,부산구서점(직),9,정상,일반판매,ALF3BL001,3-SSPCHN-언발스트링BL,PK,핑크,F,판매
2688,2024-07-11,직영점,A0086,부산구서점(직),10,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,XL,판매
2689,2024-07-11,직영점,A0086,부산구서점(직),10,정상,일반판매,ALG3BL001,3-FCCRHN-진주플라워나염,BK,블랙,F,판매
2690,2024-07-11,직영점,A0086,부산구서점(직),11,정상,일반판매,ALF3BL013,3-CCCSHN-포켓체크BL,GE,그린,F,판매
2691,2024-07-11,직영점,A0086,부산구서점(직),11,정상,일반판매,ALG3JP004,3-OCPCHN-밴딩포인JP,GE,그린,F,판매
2692,2024-07-11,직영점,A0086,부산구서점(직),12,정상,일반판매,ALG3BL009,3-GCCVHN-프릴자딕BL,GE,그린,F,판매
2693,2024-07-11,직영점,A0086,부산구서점(직),12,정상,일반판매,ALG3TS004,3-OCCRHN-폴딩자수T,CH,챠콜,F,판매
2694,2024-07-12,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3BL005,3-FSCNHN-레베꽃나염,BR,브라운,F,판매
2695,2024-07-12,직영점,A0086,부산구서점(직),1,정상,일반판매,ALG3TN001,3-SCLRHN-데일리린넨나시,BK,블랙,F,판매
2696,2024-07-12,직영점,A0086,부산구서점(직),1,정상,일반판매,ALG3TN001,3-SCLRHN-데일리린넨나시,KH,카키,F,판매
2697,2024-07-12,직영점,A0086,부산구서점(직),2,정상,일반판매,BLD7GT002,3-보테카드지갑,PK,핑크,F,판매
2698,2024-07-12,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3BL014,3-FCZSHN-텐셀플라워BL,BE,베이지,F,판매
2699,2024-07-12,직영점,A0086,부산구서점(직),4,정상,일반판매,BJF4SB004,쥬블링샌들(810),BK,블랙,45,판매
2700,2024-07-12,직영점,A0086,부산구서점(직),5,정상,일반판매,ALD3PT008,3-SCCX10-파스텔코튼통,PK,핑크,L,판매
2701,2024-07-12,직영점,A0086,부산구서점(직),5,정상,일반판매,ALG3TS015,3-OCCRHN-드라이자수T,CR,크림,F,판매
2702,2024-07-12,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF3JP002,3-SSPCHN-럭스점퍼,PP,퍼플,F,판매
2703,2024-07-12,직영점,A0086,부산구서점(직),7,정상,일반판매,ALG3TS027,3-OCLRHN-린넨보야지T,BL,블루,F,판매
2704,2024-07-12,직영점,A0086,부산구서점(직),8,정상,일반판매,ALF3BL004,3-OCPRHN-라피BL,WH,화이트,F,판매
2705,2024-07-12,직영점,A0086,부산구서점(직),8,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,PK,핑크,F,판매
2706,2024-07-12,직영점,A0086,부산구서점(직),8,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,M,판매
2707,2024-07-12,직영점,A0086,부산구서점(직),8,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,M,판매
2708,2024-07-12,직영점,A0086,부산구서점(직),8,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,M,판매
2709,2024-07-12,직영점,A0086,부산구서점(직),9,정상,일반판매,BLD4SB006,블랙뮬스니커즈(65),BE,베이지,40,판매
2710,2024-07-12,직영점,A0086,부산구서점(직),10,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,L,판매
2711,2024-07-12,직영점,A0086,부산구서점(직),11,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,XL,반품
2712,2024-07-12,직영점,A0086,부산구서점(직),11,정상,일반판매,ALG3BL001,3-FCCRHN-진주플라워나염,BK,블랙,F,반품
2713,2024-07-12,직영점,A0086,부산구서점(직),12,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,XL,판매
2714,2024-07-12,직영점,A0086,부산구서점(직),13,정상,일반판매,ALG3TS013,3-OCCVHN-블라썸V넥T,GE,그린,F,판매
2715,2024-07-12,직영점,A0086,부산구서점(직),13,정상,일반판매,ALG3TS010,3-OCCRHN-세여인진주T,WH,화이트,F,판매
2716,2024-07-12,직영점,A0086,부산구서점(직),14,정상,일반판매,ALG3TS010,3-OCCRHN-세여인진주T,GE,그린,F,판매
2717,2024-07-12,직영점,A0086,부산구서점(직),14,정상,일반판매,ALG3TS010,3-OCCRHN-세여인진주T,WH,화이트,F,판매
2718,2024-07-13,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
2719,2024-07-13,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,S,판매
2720,2024-07-13,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3DP002,3-SCCXT9-아이통데님,LL,연청,S,판매
2721,2024-07-13,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,M,판매
2722,2024-07-13,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,L,판매
2723,2024-07-13,직영점,A0086,부산구서점(직),3,정상,일반판매,ALH3BL004,3-SCPCHN-이지밴딩BL,SO,소라,F,판매
2724,2024-07-13,직영점,A0086,부산구서점(직),3,정상,일반판매,ALG3PT003,3-SOCXT5-M5부,WH,화이트,F,판매
2725,2024-07-13,직영점,A0086,부산구서점(직),4,정상,일반판매,ALH3BL004,3-SCPCHN-이지밴딩BL,SO,소라,F,반품
2726,2024-07-13,직영점,A0086,부산구서점(직),4,정상,일반판매,ALG3PT003,3-SOCXT5-M5부,WH,화이트,F,반품
2727,2024-07-13,직영점,A0086,부산구서점(직),5,정상,일반판매,ALH3BL004,3-SCPCHN-이지밴딩BL,SO,소라,F,판매
2728,2024-07-13,직영점,A0086,부산구서점(직),5,정상,일반판매,ALG3PT003,3-SOCXT5-M5부,WH,화이트,F,판매
2729,2024-07-13,직영점,A0086,부산구서점(직),6,정상,일반판매,ALG3JK006,3-SSLRHN-바이린넨JK,BE,베이지,F,판매
2730,2024-07-13,직영점,A0086,부산구서점(직),6,정상,일반판매,ALH3OP008,3-SCPRXL-앞단추나시OPS,KH,카키,F,판매
2731,2024-07-13,직영점,A0086,부산구서점(직),7,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,M,판매
2732,2024-07-13,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,BL,블루,F,판매
2733,2024-07-13,직영점,A0086,부산구서점(직),8,정상,일반판매,ALG3BL011,3-GCPCHN-하트레터링BL,BK,블랙,F,판매
2734,2024-07-13,직영점,A0086,부산구서점(직),8,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,M,판매
2735,2024-07-13,직영점,A0086,부산구서점(직),9,정상,일반판매,ALH3WS002,3-OCCSHC-왕꽃7부셔츠,IV,아이보리,F,판매
2736,2024-07-13,직영점,A0086,부산구서점(직),10,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BK,블랙,F,판매
2737,2024-07-13,직영점,A0086,부산구서점(직),11,정상,일반판매,ALH3WS001,3-OCCSHN-언발회오리남방,IV,아이보리,F,판매
2738,2024-07-13,직영점,A0086,부산구서점(직),12,정상,일반판매,ALF3TN001,3-SCLRHN-린넨캡나시,BK,블랙,F,판매
2739,2024-07-13,직영점,A0086,부산구서점(직),12,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,BL,블루,F,판매
2740,2024-07-13,직영점,A0086,부산구서점(직),13,정상,일반판매,ALF3BL007,3-OCPRHN-썬플라워BL,WH,화이트,F,판매
2741,2024-07-15,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3BL004,3-OCPRHN-라피BL,PP,퍼플,F,판매
2742,2024-07-15,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF7BL004,3-GCLNHN-페이즐BL,BL,블루,F,판매
2743,2024-07-15,직영점,A0086,부산구서점(직),3,정상,일반판매,ALG3TS007,3-OCCRHN-자수왕관T,WH,화이트,F,판매
2744,2024-07-15,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,GE,그린,M,판매
2745,2024-07-15,직영점,A0086,부산구서점(직),3,정상,일반판매,BKJ4MF003,쁘띠플라워마름모,BK,블랙,F,판매
2746,2024-07-15,직영점,A0086,부산구서점(직),4,정상,일반판매,ALG3TS011,3-OCCVHN-문별V넥T,GE,그린,F,판매
2747,2024-07-16,직영점,A0086,부산구서점(직),1,정상,일반판매,ALG3TS027,3-OCLRHN-린넨보야지T,BL,블루,F,판매
2748,2024-07-16,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,판매
2749,2024-07-16,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,L,판매
2750,2024-07-16,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,판매
2751,2024-07-16,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3DP002,3-SCCXT9-아이통데님,LL,연청,M,판매
2752,2024-07-17,직영점,A0086,부산구서점(직),1,정상,일반판매,ALG3BL008,3-SCPSHN-안나BL,GE,그린,F,판매
2753,2024-07-17,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,M,판매
2754,2024-07-17,직영점,A0086,부산구서점(직),2,정상,일반판매,BKE3CP003,물결벙거지,BK,블랙,F,판매
2755,2024-07-17,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,CM,카멜,F,판매
2756,2024-07-17,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF3DP002,3-SCCXT9-아이통데님,LL,연청,M,반품
2757,2024-07-17,직영점,A0086,부산구서점(직),5,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,M,판매
2758,2024-07-17,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BR,브라운,M,판매
2759,2024-07-18,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE7TS002,3-OCPRHN-뒷레이스T,BK,블랙,F,판매
2760,2024-07-18,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE7TS002,3-OCPRHN-뒷레이스T,WH,화이트,F,판매
2761,2024-07-18,직영점,A0086,부산구서점(직),2,정상,일반판매,ALH3TS005,3-ECCRHN-리프나염T,GE,그린,F,판매
2762,2024-07-18,직영점,A0086,부산구서점(직),2,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
2763,2024-07-18,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,S,판매
2764,2024-07-18,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3DP002,3-SCCXT9-아이통데님,LL,연청,M,판매
2765,2024-07-18,직영점,A0086,부산구서점(직),2,정상,일반판매,ALG7KT002,3-TCARHN-단가라꽈니트,IV,아이보리,F,판매
2766,2024-07-18,직영점,A0086,부산구서점(직),3,정상,일반판매,ALG3VT001,3-SCPHHN-메쉬벌룬조끼,BK,블랙,F,판매
2767,2024-07-18,직영점,A0086,부산구서점(직),3,정상,일반판매,ALH3TN001,3-FCCRHN-꽃레이스나시,BR,브라운,F,판매
2768,2024-07-18,직영점,A0086,부산구서점(직),3,정상,일반판매,ALG3TN003,3-OCCRHN-프레리나시,CH,챠콜,F,판매
2769,2024-07-18,직영점,A0086,부산구서점(직),4,정상,일반판매,ALH3BL004,3-SCPCHN-이지밴딩BL,CM,카멜,F,판매
2770,2024-07-18,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BK,블랙,L,판매
2771,2024-07-18,직영점,A0086,부산구서점(직),5,정상,일반판매,ALH3CA002,3-SCARHN-잔플리츠가디건,BR,브라운,F,판매
2772,2024-07-19,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,판매
2773,2024-07-19,직영점,A0086,부산구서점(직),2,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,판매
2774,2024-07-19,직영점,A0086,부산구서점(직),3,정상,일반판매,ALG3PT003,3-SOCXT5-M5부,WH,화이트,F,판매
2775,2024-07-19,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF3BL014,3-FCZSHN-텐셀플라워BL,BE,베이지,F,판매
2776,2024-07-19,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,판매
2777,2024-07-19,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF3PT006,3-SCCXT9-엔씨끈PT,BE,베이지,F,판매
