?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분
2565,2024-07-23,직영점,A0025,부산연지점(직),4,정상,일반판매,ALE3DP005,3-OCCXC9-블루부츠컷데님,DL,진청,M,판매
2566,2024-07-23,직영점,A0025,부산연지점(직),4,정상,일반판매,AJE7SK006,마리나염SK,GE,그린,F,판매
2567,2024-07-23,직영점,A0025,부산연지점(직),5,정상,일반판매,ALD3TS009,3-SCCHHN-옆셔링5부,MO,모카,F,판매
2568,2024-07-23,직영점,A0025,부산연지점(직),5,정상,일반판매,ALG7PT007,3-ECCXT9-도트와이드팬츠,IV,아이보리,F,판매
2569,2024-07-23,직영점,A0025,부산연지점(직),6,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,PK,핑크,F,판매
2570,2024-07-23,직영점,A0025,부산연지점(직),7,정상,일반판매,ALG3JK007,3-CCLCHN-고방체크자켓,RE,레드,F,판매
2571,2024-07-24,직영점,A0025,부산연지점(직),1,정상,일반판매,BKD4SC001,레이스진주덧신,BK,블랙,F,판매
2572,2024-07-24,직영점,A0025,부산연지점(직),1,정상,일반판매,BKF4SC005,포인자수양말(2pcs),XX,XX,F,판매
2573,2024-07-24,직영점,A0025,부산연지점(직),2,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,XL,반품
2574,2024-07-24,직영점,A0025,부산연지점(직),2,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,반품
2575,2024-07-24,직영점,A0025,부산연지점(직),3,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,XL,판매
2576,2024-07-24,직영점,A0025,부산연지점(직),3,정상,일반판매,ALI3WS001,3-FCCSHN-눈꽃나염,RE,레드,F,판매
2577,2024-07-24,직영점,A0025,부산연지점(직),4,정상,일반판매,ALG3SK003,3-OCPXXL-수채쉬폰스커트,BE,베이지,F,판매
2578,2024-07-24,직영점,A0025,부산연지점(직),4,정상,일반판매,ALE7BL002,3-OCPVHN-베스프릴BL,WH,화이트,F,판매
2579,2024-07-24,직영점,A0025,부산연지점(직),4,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
2580,2024-07-24,직영점,A0025,부산연지점(직),5,정상,일반판매,ALG3VT003,3-SCLVHN-끈린넨조끼,DG,다크그레이,F,판매
2581,2024-07-24,직영점,A0025,부산연지점(직),6,정상,일반판매,ALE3WS005,3-ECCSHN-물결나염,WH,화이트,F,판매
2582,2024-07-24,직영점,A0025,부산연지점(직),7,정상,일반판매,ALG3TN002,3-SCCVHN-찰랑트임나시,BE,베이지,F,판매
2583,2024-07-24,직영점,A0025,부산연지점(직),7,정상,일반판매,ALG3TN002,3-SCCVHN-찰랑트임나시,WH,화이트,F,판매
2584,2024-07-24,직영점,A0025,부산연지점(직),8,정상,일반판매,ALG3SL001,3-SSPXI0-샤인일자슬랙스,BK,블랙,L,판매
2585,2024-07-24,직영점,A0025,부산연지점(직),9,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,GE,그린,S,판매
2586,2024-07-24,직영점,A0025,부산연지점(직),9,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,판매
2587,2024-07-24,직영점,A0025,부산연지점(직),9,정상,일반판매,ALH3TS005,3-ECCRHN-리프나염T,GE,그린,F,판매
2588,2024-07-24,직영점,A0025,부산연지점(직),9,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,WH,화이트,F,판매
2589,2024-07-24,직영점,A0025,부산연지점(직),9,정상,일반판매,ALF3PT006,3-SCCXT9-엔씨끈PT,BK,블랙,F,판매
2590,2024-07-24,직영점,A0025,부산연지점(직),10,정상,일반판매,ALG3PT002,3-SCCXT5-셔링포켓5부,BK,블랙,F,판매
2591,2024-07-24,직영점,A0025,부산연지점(직),11,정상,일반판매,ALG3PT002,3-SCCXT5-셔링포켓5부,BK,블랙,F,판매
2592,2024-07-24,직영점,A0025,부산연지점(직),11,정상,일반판매,ALG3PT004,3-SCPXT5-모던5부팬츠,BK,블랙,F,판매
2593,2024-07-24,직영점,A0025,부산연지점(직),11,정상,일반판매,KKD3AK015,KC-실켓베리라운드티,BE,베이지,F,판매
2594,2024-07-24,직영점,A0025,부산연지점(직),12,정상,일반판매,ALE7PT002,3-SSPXT9-쉬폰랩PT,BK,블랙,F,판매
2595,2024-07-24,직영점,A0025,부산연지점(직),12,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
2596,2024-07-24,직영점,A0025,부산연지점(직),12,정상,일반판매,ALF3BL004,3-OCPRHN-라피BL,WH,화이트,F,판매
2597,2024-07-24,직영점,A0025,부산연지점(직),12,정상,일반판매,BLE4CP002,종이조개썬캡,GE,그린,F,판매
2598,2024-07-25,직영점,A0025,부산연지점(직),1,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,판매
2599,2024-07-25,직영점,A0025,부산연지점(직),2,정상,일반판매,ALF3BL015,3-FCZCHN-리본텐셀BL,GE,그린,F,판매
2600,2024-07-25,직영점,A0025,부산연지점(직),2,정상,일반판매,ALF3BL015,3-FCZCHN-리본텐셀BL,NA,네이비,F,판매
2601,2024-07-25,직영점,A0025,부산연지점(직),3,정상,일반판매,ALF3BL015,3-FCZCHN-리본텐셀BL,GE,그린,F,판매
2602,2024-07-25,직영점,A0025,부산연지점(직),3,정상,일반판매,ALH3BL001,3-ECPCHN-그린카라BL,GE,그린,F,판매
2603,2024-07-25,직영점,A0025,부산연지점(직),3,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,L,판매
2604,2024-07-25,직영점,A0025,부산연지점(직),3,정상,일반판매,KLE7AC003,K3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
2605,2024-07-25,직영점,A0025,부산연지점(직),4,정상,일반판매,ALH3OP001,3-SCPRXL-썸머러플OPS,BK,블랙,F,판매
2606,2024-07-25,직영점,A0025,부산연지점(직),5,정상,일반판매,AHF3OP016,Q-린넨꽃OPS,IV,아이보리,F,판매
2607,2024-07-25,직영점,A0025,부산연지점(직),6,정상,일반판매,BLF4GV001,패턴장갑,XX,XX,F,반품
2608,2024-07-25,직영점,A0025,부산연지점(직),7,정상,일반판매,ALG3JK007,3-CCLCHN-고방체크자켓,BK,블랙,F,판매
2609,2024-07-25,직영점,A0025,부산연지점(직),8,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,M,판매
2610,2024-07-25,직영점,A0025,부산연지점(직),9,정상,일반판매,ALE3PT007,3-SCPXJ8-썸머조거팬츠,BK,블랙,S,판매
2611,2024-07-25,직영점,A0025,부산연지점(직),10,정상,일반판매,ALF3BL013,3-CCCSHN-포켓체크BL,RE,레드,F,판매
2612,2024-07-26,직영점,A0025,부산연지점(직),1,정상,일반판매,ALH3TS002,3-FCCRHN-르망꽃T,GE,그린,F,판매
2613,2024-07-26,직영점,A0025,부산연지점(직),2,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,BK,블랙,F,판매
2614,2024-07-26,직영점,A0025,부산연지점(직),2,정상,일반판매,AJH3JK002,C-느엔롱JK,BK,블랙,F,판매
2615,2024-07-26,직영점,A0025,부산연지점(직),2,정상,일반판매,BKE4SB006,레터링끈장식(A1830),BE,베이지,45,판매
2616,2024-07-26,직영점,A0025,부산연지점(직),2,정상,일반판매,BLF4CP007,싱글리본벙거지,DB,다크베이지,F,판매
2617,2024-07-26,직영점,A0025,부산연지점(직),3,정상,일반판매,KLE7AC003,K3-OSAZSN-삼각시스루나시,GR,회색,F,판매
2618,2024-07-26,직영점,A0025,부산연지점(직),4,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,L,판매
2619,2024-07-26,직영점,A0025,부산연지점(직),5,정상,일반판매,BLC7BG002,J-미니래빗크로스백,BK,블랙,F,판매
2620,2024-07-26,직영점,A0025,부산연지점(직),6,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,판매
2621,2024-07-26,직영점,A0025,부산연지점(직),7,정상,일반판매,ALG7TS001,3-FCCRHN-잔꽃T,IV,아이보리,F,판매
2622,2024-07-26,직영점,A0025,부산연지점(직),7,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,M,판매
2623,2024-07-26,직영점,A0025,부산연지점(직),8,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,판매
2624,2024-07-26,직영점,A0025,부산연지점(직),8,정상,일반판매,ALG3TS015,3-OCCRHN-드라이자수T,CR,크림,F,판매
2625,2024-07-26,직영점,A0025,부산연지점(직),8,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,XL,판매
2626,2024-07-26,직영점,A0025,부산연지점(직),8,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,M,판매
2627,2024-07-26,직영점,A0025,부산연지점(직),8,정상,일반판매,ALG3PT002,3-SCCXT5-셔링포켓5부,BK,블랙,F,판매
2628,2024-07-26,직영점,A0025,부산연지점(직),8,정상,일반판매,ALG3BL003,3-OCCRHN-올해피BL,BL,블루,F,판매
2629,2024-07-26,직영점,A0025,부산연지점(직),9,정상,일반판매,AJG3DP002,C-밀키부츠데님,DL,진청,S,판매
2630,2024-07-27,직영점,A0025,부산연지점(직),1,정상,일반판매,ALG7KT002,3-TCARHN-단가라꽈니트,GR,회색,F,판매
2631,2024-07-27,직영점,A0025,부산연지점(직),2,정상,일반판매,BLF4SB008,미니통굽샌들(V32),BE,베이지,40,판매
2632,2024-07-27,직영점,A0025,부산연지점(직),2,정상,일반판매,BLA7BG004,J-세로지퍼백팩(24),BK,블랙,F,판매
2633,2024-07-27,직영점,A0025,부산연지점(직),2,정상,일반판매,ALG3JK005,3-OCPSHN-나인썸머자켓,CO,코랄,F,판매
2634,2024-07-27,직영점,A0025,부산연지점(직),3,정상,일반판매,BLD4MF001,망진주워머,YG,연두색,F,판매
2635,2024-07-27,직영점,A0025,부산연지점(직),3,정상,일반판매,BLF4GV001,패턴장갑,XX,XX,F,판매
2636,2024-07-27,직영점,A0025,부산연지점(직),3,정상,일반판매,BLD4SC001,데일리양말(3pcs),XX,XX,F,판매
2637,2024-07-27,직영점,A0025,부산연지점(직),3,정상,일반판매,ALH3BL001,3-ECPCHN-그린카라BL,GE,그린,F,판매
2638,2024-07-27,직영점,A0025,부산연지점(직),4,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,L,판매
2639,2024-07-27,직영점,A0025,부산연지점(직),4,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,XL,판매
2640,2024-07-27,직영점,A0025,부산연지점(직),4,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,XL,판매
2641,2024-07-27,직영점,A0025,부산연지점(직),5,정상,일반판매,BJF4SC006,진주레이스덧신,BK,블랙,F,판매
2642,2024-07-27,직영점,A0025,부산연지점(직),6,정상,일반판매,ALF3DP002,3-SCCXT9-아이통데님,LL,연청,M,판매
2643,2024-07-29,직영점,A0025,부산연지점(직),1,정상,일반판매,ALF7WS002,3-OCLSHN-컬러단추셔츠,NA,네이비,F,판매
2644,2024-07-29,직영점,A0025,부산연지점(직),2,정상,일반판매,ALF3PT006,3-SCCXT9-엔씨끈PT,BK,블랙,F,판매
2645,2024-07-29,직영점,A0025,부산연지점(직),3,정상,일반판매,ALH3WS001,3-OCCSHN-언발회오리남방,BK,블랙,F,판매
2646,2024-07-29,직영점,A0025,부산연지점(직),4,정상,일반판매,ALH3BL004,3-SCPCHN-이지밴딩BL,SO,소라,F,판매
2647,2024-07-29,직영점,A0025,부산연지점(직),5,정상,일반판매,ALH3CA001,3-OCAVHN-레이스가디건,PK,핑크,F,판매
2648,2024-07-29,직영점,A0025,부산연지점(직),6,정상,일반판매,BKE7GT001,나비부채,GE,그린,F,판매
2649,2024-07-29,직영점,A0025,부산연지점(직),7,정상,일반판매,BKE7GT001,나비부채,GE,그린,F,판매
2650,2024-07-29,직영점,A0025,부산연지점(직),7,정상,일반판매,BKE7GT001,나비부채,PK,핑크,F,판매
2651,2024-07-30,직영점,A0025,부산연지점(직),1,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
2652,2024-07-30,직영점,A0025,부산연지점(직),2,정상,일반판매,ALG7TN001,3-TCCRHN-단가라나시,BK,블랙,F,판매
2653,2024-07-30,직영점,A0025,부산연지점(직),3,정상,일반판매,ALG7PT005,3-CCCXT9-고방와이드팬츠,NA,네이비,F,판매
2654,2024-07-30,직영점,A0025,부산연지점(직),3,정상,일반판매,BLC7BG008,J-베어크로스백,BK,블랙,F,판매
2655,2024-07-30,직영점,A0025,부산연지점(직),3,정상,일반판매,ALH3OP001,3-SCPRXL-썸머러플OPS,BL,블루,F,판매
2656,2024-07-30,직영점,A0025,부산연지점(직),4,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,PK,핑크,F,판매
2657,2024-07-30,직영점,A0025,부산연지점(직),5,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,반품
2658,2024-07-30,직영점,A0025,부산연지점(직),6,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,GR,회색,F,판매
2659,2024-07-30,직영점,A0025,부산연지점(직),7,정상,일반판매,ALG3PT004,3-SCPXT5-모던5부팬츠,BK,블랙,F,판매
2660,2024-07-30,직영점,A0025,부산연지점(직),8,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,판매
2661,2024-07-30,직영점,A0025,부산연지점(직),9,정상,일반판매,ALF3TS004,3-OCCRHN-써니나염T,PK,핑크,F,판매
2662,2024-07-31,직영점,A0025,부산연지점(직),1,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,M,판매
2663,2024-07-31,직영점,A0025,부산연지점(직),2,기획,일반판매,AKI4PT002,M-리엔조거팬츠,BK,블랙,S,판매
2664,2024-07-31,직영점,A0025,부산연지점(직),3,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,M,판매
2665,2024-07-31,직영점,A0025,부산연지점(직),3,정상,일반판매,ALF3BL007,3-OCPRHN-썬플라워BL,CH,챠콜,F,판매
2666,2024-07-31,직영점,A0025,부산연지점(직),4,정상,일반판매,AKE3PT035,C-케이단추배기,MU,머스타드,L,판매
2667,2024-07-31,직영점,A0025,부산연지점(직),4,정상,일반판매,ALF3BL014,3-FCZSHN-텐셀플라워BL,GE,그린,F,판매
2668,2024-07-31,직영점,A0025,부산연지점(직),5,정상,일반판매,ALH3BL001,3-ECPCHN-그린카라BL,GE,그린,F,판매
2669,2024-07-31,직영점,A0025,부산연지점(직),6,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,L,판매
2670,2024-07-31,직영점,A0025,부산연지점(직),7,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,M,판매
2671,2024-08-01,직영점,A0025,부산연지점(직),1,정상,일반판매,BLD7GT001,3-미니카드지갑,IP,인디핑크,F,판매
2672,2024-08-01,직영점,A0025,부산연지점(직),2,정상,일반판매,ALE3PT007,3-SCPXJ8-썸머조거팬츠,BK,블랙,L,판매
2673,2024-08-01,직영점,A0025,부산연지점(직),2,정상,일반판매,AKI3BL001,C-메르블라우스,BE,베이지,F,판매
2674,2024-08-01,직영점,A0025,부산연지점(직),2,정상,일반판매,ALG3PT002,3-SCCXT5-셔링포켓5부,KH,카키,F,판매
2675,2024-08-01,직영점,A0025,부산연지점(직),3,정상,일반판매,ALH3OP001,3-SCPRXL-썸머러플OPS,BL,블루,F,판매
2676,2024-08-01,직영점,A0025,부산연지점(직),3,정상,일반판매,AKI3BL001,C-메르블라우스,DG,다크그레이,F,판매
2677,2024-08-01,직영점,A0025,부산연지점(직),4,정상,일반판매,ALH3OP001,3-SCPRXL-썸머러플OPS,BL,블루,F,반품
2678,2024-08-01,직영점,A0025,부산연지점(직),4,정상,일반판매,AKI3BL001,C-메르블라우스,DG,다크그레이,F,반품
2679,2024-08-01,직영점,A0025,부산연지점(직),5,정상,일반판매,AKI3BL001,C-메르블라우스,DG,다크그레이,F,판매
2680,2024-08-01,직영점,A0025,부산연지점(직),5,정상,일반판매,ALH3OP001,3-SCPRXL-썸머러플OPS,BL,블루,F,판매
2681,2024-08-01,직영점,A0025,부산연지점(직),6,정상,일반판매,ALD3SL002,S-CFPXC9-썸머고방부츠컷SL,GR,회색,L,판매
2682,2024-08-01,직영점,A0025,부산연지점(직),7,정상,일반판매,ALH3WS002,3-OCCSHC-왕꽃7부셔츠,IV,아이보리,F,판매
2683,2024-08-01,직영점,A0025,부산연지점(직),7,정상,일반판매,ALG3SL002,3-SSPXB0-찰랑부츠컷슬랙스,BK,블랙,L,판매
2684,2024-08-02,직영점,A0025,부산연지점(직),1,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,XL,판매
2685,2024-08-02,직영점,A0025,부산연지점(직),1,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,XL,판매
2686,2024-08-02,직영점,A0025,부산연지점(직),1,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,PK,핑크,F,판매
2687,2024-08-02,직영점,A0025,부산연지점(직),2,정상,일반판매,ALG7PT003,3-SCLXT9-린넨핀턱팬츠,PK,핑크,F,판매
2688,2024-08-02,직영점,A0025,부산연지점(직),2,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,WH,화이트,F,판매
2689,2024-08-02,직영점,A0025,부산연지점(직),3,정상,일반판매,ALG7PT003,3-SCLXT9-린넨핀턱팬츠,PK,핑크,F,반품
2690,2024-08-02,직영점,A0025,부산연지점(직),3,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,WH,화이트,F,반품
2691,2024-08-02,직영점,A0025,부산연지점(직),4,정상,일반판매,ALG7PT003,3-SCLXT9-린넨핀턱팬츠,PK,핑크,F,판매
2692,2024-08-02,직영점,A0025,부산연지점(직),4,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,WH,화이트,F,판매
2693,2024-08-03,직영점,A0025,부산연지점(직),1,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,L,판매
2694,2024-08-03,직영점,A0025,부산연지점(직),1,정상,일반판매,ALH3TS006,3-OCCRHN-패치버드T,WH,화이트,F,판매
2695,2024-08-03,직영점,A0025,부산연지점(직),1,정상,일반판매,ALH3TS002,3-FCCRHN-르망꽃T,GE,그린,F,판매
2696,2024-08-03,직영점,A0025,부산연지점(직),1,정상,일반판매,ALF7BL003,3-OCPRAN-러플소매BL,KH,카키,F,판매
2697,2024-08-03,직영점,A0025,부산연지점(직),2,정상,일반판매,ALF3OP005,3-SSCSHL-스티치셔츠OPS,GE,그린,F,판매
2698,2024-08-03,직영점,A0025,부산연지점(직),3,정상,일반판매,ALH3WS001,3-OCCSHN-언발회오리남방,BK,블랙,F,판매
2699,2024-08-03,직영점,A0025,부산연지점(직),4,정상,일반판매,AKI3BL001,C-메르블라우스,DG,다크그레이,F,판매
2700,2024-08-03,직영점,A0025,부산연지점(직),4,정상,일반판매,ALG3TN002,3-SCCVHN-찰랑트임나시,BE,베이지,F,판매
2701,2024-08-03,직영점,A0025,부산연지점(직),4,정상,일반판매,ALG7KT002,3-TCARHN-단가라꽈니트,GR,회색,F,판매
2702,2024-08-04,직영점,A0025,부산연지점(직),1,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,M,판매
2703,2024-08-04,직영점,A0025,부산연지점(직),1,정상,일반판매,ALG3JK007,3-CCLCHN-고방체크자켓,BK,블랙,F,판매
2704,2024-08-04,직영점,A0025,부산연지점(직),2,정상,일반판매,BLF4SB005,스파클비즈샌들(9153),BE,베이지,45,판매
2705,2024-08-04,직영점,A0025,부산연지점(직),3,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,M,판매
2706,2024-08-05,직영점,A0025,부산연지점(직),1,정상,일반판매,ALG3TS022,3-FCCSHN-큰송이패치,BL,블루,F,판매
2707,2024-08-05,직영점,A0025,부산연지점(직),1,정상,일반판매,ALG3BL003,3-OCCRHN-올해피BL,PK,핑크,F,판매
2708,2024-08-05,직영점,A0025,부산연지점(직),1,정상,일반판매,ALG3TS013,3-OCCVHN-블라썸V넥T,GE,그린,F,판매
2709,2024-08-05,직영점,A0025,부산연지점(직),2,정상,일반판매,KLE7AC001,K3-SSAZSN-망니트나시,PK,핑크,F,판매
2710,2024-08-05,직영점,A0025,부산연지점(직),3,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
2711,2024-08-05,직영점,A0025,부산연지점(직),4,정상,일반판매,BKD4SC003,퓨어진주덧신,BK,블랙,F,판매
2712,2024-08-05,직영점,A0025,부산연지점(직),5,정상,일반판매,AGC3SK022,C-도트2단플리츠,BK,블랙,F,판매
2713,2024-08-05,직영점,A0025,부산연지점(직),5,정상,일반판매,ALG7KT001,3-OCARHN-웨이브니트,BK,블랙,F,판매
2714,2024-08-05,직영점,A0025,부산연지점(직),6,정상,일반판매,ALG3JK007,3-CCLCHN-고방체크자켓,BK,블랙,F,판매
2715,2024-08-05,직영점,A0025,부산연지점(직),6,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,L,판매
2716,2024-08-05,직영점,A0025,부산연지점(직),7,정상,일반판매,ALE3DP005,3-OCCXC9-블루부츠컷데님,DL,진청,L,판매
2717,2024-08-05,직영점,A0025,부산연지점(직),8,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,GE,그린,M,판매
2718,2024-08-05,직영점,A0025,부산연지점(직),8,정상,일반판매,ALF3BL013,3-CCCSHN-포켓체크BL,RE,레드,F,판매
2719,2024-08-05,직영점,A0025,부산연지점(직),9,정상,일반판매,ALG3ST005,3-SCPRT0-로코SET,BE,베이지,F,판매
2720,2024-08-05,직영점,A0025,부산연지점(직),10,정상,일반판매,ALH3BN001,3-OCCSHN-레이스카라나시,BK,블랙,F,판매
2721,2024-08-05,직영점,A0025,부산연지점(직),10,정상,일반판매,ALI3WS002,3-FCCSHN-리사텐셀,BL,블루,F,판매
2722,2024-08-05,직영점,A0025,부산연지점(직),10,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,M,판매
2723,2024-08-05,직영점,A0025,부산연지점(직),11,정상,일반판매,ALG3SL001,3-SSPXI0-샤인일자슬랙스,BK,블랙,XL,판매
2724,2024-08-05,직영점,A0025,부산연지점(직),11,정상,일반판매,ALG3JK007,3-CCLCHN-고방체크자켓,RE,레드,F,판매
2725,2024-08-05,직영점,A0025,부산연지점(직),11,정상,일반판매,ALI3WS002,3-FCCSHN-리사텐셀,BL,블루,F,판매
2726,2024-08-05,직영점,A0025,부산연지점(직),12,정상,일반판매,ALH3BN001,3-OCCSHN-레이스카라나시,BK,블랙,F,반품
2727,2024-08-05,직영점,A0025,부산연지점(직),12,정상,일반판매,ALI3WS002,3-FCCSHN-리사텐셀,BL,블루,F,반품
2728,2024-08-05,직영점,A0025,부산연지점(직),12,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,M,반품
2729,2024-08-06,직영점,A0025,부산연지점(직),1,정상,일반판매,AKI3BL001,C-메르블라우스,DG,다크그레이,F,판매
2730,2024-08-06,직영점,A0025,부산연지점(직),1,정상,일반판매,AKI3BL001,C-메르블라우스,BE,베이지,F,판매
2731,2024-08-06,직영점,A0025,부산연지점(직),2,정상,일반판매,ALG3TS022,3-FCCSHN-큰송이패치,BL,블루,F,판매
2732,2024-08-06,직영점,A0025,부산연지점(직),2,정상,일반판매,ALF3BL013,3-CCCSHN-포켓체크BL,GE,그린,F,판매
2733,2024-08-06,직영점,A0025,부산연지점(직),3,정상,일반판매,ALI3WS001,3-FCCSHN-눈꽃나염,RE,레드,F,판매
2734,2024-08-07,직영점,A0025,부산연지점(직),1,정상,일반판매,ALG3ST004,3-SCPRHN-레오SET,BR,브라운,F,판매
2735,2024-08-07,직영점,A0025,부산연지점(직),2,정상,일반판매,BLI7BG001,체스배색백,BR,브라운,F,판매
2736,2024-08-07,직영점,A0025,부산연지점(직),3,정상,일반판매,ALI3WS001,3-FCCSHN-눈꽃나염,RE,레드,F,판매
2737,2024-08-07,직영점,A0025,부산연지점(직),4,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BE,베이지,F,판매
2738,2024-08-07,직영점,A0025,부산연지점(직),5,정상,일반판매,ALI7SK001,3-FCCXXL-가드닝스커트,PP,퍼플,F,판매
2739,2024-08-07,직영점,A0025,부산연지점(직),5,정상,일반판매,ALF3SK001,3-GCPXXL-마르스커트,GE,그린,F,판매
2740,2024-08-07,직영점,A0025,부산연지점(직),6,정상,일반판매,ALE3SL002,3-SSPX19-커트뒷밴딩SL,BK,블랙,L,판매
2741,2024-08-07,직영점,A0025,부산연지점(직),6,정상,일반판매,ALG3WS002,3-ZCLSHN-도트린넨셔츠,WH,화이트,F,판매
2742,2024-08-07,직영점,A0025,부산연지점(직),7,정상,일반판매,KLE7AC002,K3-OCAFHN-하트포인니트,PK,핑크,F,판매
2743,2024-08-07,직영점,A0025,부산연지점(직),8,정상,일반판매,ALF7WS003,3-OCLSHN-포인린넨셔츠,BE,베이지,F,판매
2744,2024-08-08,직영점,A0025,부산연지점(직),1,정상,일반판매,BLD4MF001,망진주워머,WH,화이트,F,판매
2745,2024-08-08,직영점,A0025,부산연지점(직),2,정상,일반판매,ALG3PT004,3-SCPXT5-모던5부팬츠,PP,퍼플,F,판매
2746,2024-08-08,직영점,A0025,부산연지점(직),3,정상,일반판매,ALG3BL006,3-OCCRHN-테라피BL,BK,블랙,F,판매
2747,2024-08-08,직영점,A0025,부산연지점(직),4,정상,일반판매,ALG3TS014,3-SCCVHN-소프트T,SO,소라,F,판매
2748,2024-08-08,직영점,A0025,부산연지점(직),5,정상,일반판매,ALF3PT006,3-SCCXT9-엔씨끈PT,BE,베이지,F,판매
2749,2024-08-08,직영점,A0025,부산연지점(직),6,정상,일반판매,ALF3BL013,3-CCCSHN-포켓체크BL,GE,그린,F,판매
2750,2024-08-08,직영점,A0025,부산연지점(직),7,정상,일반판매,ALG3SL001,3-SSPXI0-샤인일자슬랙스,BK,블랙,L,판매
2751,2024-08-08,직영점,A0025,부산연지점(직),8,정상,일반판매,ALG7TS001,3-FCCRHN-잔꽃T,IV,아이보리,F,판매
2752,2024-08-08,직영점,A0025,부산연지점(직),8,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,M,판매
2753,2024-08-08,직영점,A0025,부산연지점(직),9,정상,일반판매,ALG3JK002,3-SCLNHN-노카라린넨JK,PP,퍼플,F,판매
2754,2024-08-08,직영점,A0025,부산연지점(직),9,정상,일반판매,ALI3OP006,3-OCPCHL-밴딩카라OPS,BG,청록색,F,판매
2755,2024-08-08,직영점,A0025,부산연지점(직),10,정상,일반판매,KHC3AK022,KS-안나수이,BE,베이지,F,판매
2756,2024-08-08,직영점,A0025,부산연지점(직),11,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,판매
2757,2024-08-08,직영점,A0025,부산연지점(직),12,정상,일반판매,ALH3BN001,3-OCCSHN-레이스카라나시,BK,블랙,F,판매
2758,2024-08-09,직영점,A0025,부산연지점(직),1,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,XL,판매
